# 13 out of 13 mutations
396 #trees
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 104
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 105
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 106
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 107
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 108
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 23;24;25;33
0 12;16;17;27
0 4
0 1
12 #edges, tree 109
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 110
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 111
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 112
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 113
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 114
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 115
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 116
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 117
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 118
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 52
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 119
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 120
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
14 23;24;25;33
8 14
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
1 2;3
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 121
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 122
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 23;24;25;33
8 14
8 2;3
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 123
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 14
8 2;3
1 52
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 124
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 125
7;9;11;15;18;19;20;34;39;40;45;47;51 52
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 126
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 52
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 23;24;25;33
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 127
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
8 52
8 23;24;25;33
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 128
10;13;21;30;32;35;36;37;38 41
12;16;17;27 48
14 23;24;25;33
8 52
8 14
8 2;3
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 8
0 10;13;21;30;32;35;36;37;38
0 12;16;17;27
0 4
0 1
12 #edges, tree 129
0 1
0 4
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 23;24;25;33
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 130
0 1
0 4
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 131
0 1
0 4
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 132
0 1
0 4
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
8 23;24;25;33
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 133
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 134
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 135
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 136
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 137
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 138
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 139
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 140
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 141
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 142
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 143
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 144
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 145
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 2;3
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 146
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 147
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 2;3
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 148
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 149
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 150
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 151
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 152
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 153
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 154
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 155
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 156
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 157
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 158
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 159
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 160
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 161
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 162
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 163
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 164
0 1
0 2;3
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 165
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 166
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 167
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 168
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 169
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 170
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 171
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 172
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 173
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 174
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
8 52
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 175
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 176
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 177
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 178
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 4
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 179
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 14
14 4
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 180
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 181
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 2;3
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 182
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 183
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 184
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 185
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
7;9;11;15;18;19;20;34;39;40;45;47;51 52
12 #edges, tree 186
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 187
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 188
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 2;3
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 189
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 4
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 190
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 2;3
8 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 191
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 4
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 192
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 2;3
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 193
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
8 52
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 194
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
8 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 195
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 4
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 196
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
4 52
8 2;3
8 14
14 4
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 197
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
8 2;3
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
52 4
12 #edges, tree 198
0 1
0 12;16;17;27
0 23;24;25;33
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
2;3 4
8 2;3
8 14
14 52
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 199
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 200
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 14
14 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 201
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 8
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
2;3 4
8 14
8 23;24;25;33
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 202
0 1
0 2;3
0 12;16;17;27
0 10;13;21;30;32;35;36;37;38
1 4
1 8
1 23;24;25;33
1 7;9;11;15;18;19;20;34;39;40;45;47;51
1 52
8 14
12;16;17;27 48
10;13;21;30;32;35;36;37;38 41
12 #edges, tree 203
0 1
0 2;3
0 12;16;17;27
