# 14 out of 14 mutations
13296 #trees
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2630
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 8;9;14;23;27;31;32;38;40
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2631
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2632
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2633
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2634
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 8;9;14;23;27;31;32;38;40
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2635
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2636
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
3 8;9;14;23;27;31;32;38;40
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2637
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2638
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 3
0 1
13 #edges, tree 2639
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2640
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2641
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2642
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2643
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2644
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2645
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2646
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
1 2
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2647
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2648
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2649
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2650
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 13;16;19;26;33
1 2
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2651
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2652
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2653
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2654
61 46
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2655
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2656
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 47;48
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2657
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 47;48
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2658
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2659
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 47;48
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2660
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 47;48
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2661
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
1 2
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2662
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2663
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2664
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2665
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2666
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2667
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2668
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2669
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 47;48
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2670
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2671
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
1 2
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 1
13 #edges, tree 2672
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2673
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2674
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 47;48
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2675
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2676
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2677
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2678
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2679
61 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 47;48
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2680
61 46
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 8;9;14;23;27;31;32;38;40
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2681
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2682
61 46
47;48 8;9;14;23;27;31;32;38;40
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2683
25;28;34;39;41 54;56
6;7;10 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2684
25;28;34;39;41 54;56
6;7;10 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2685
25;28;34;39;41 54;56
6;7;10 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2686
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2687
25;28;34;39;41 54;56
6;7;10 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2688
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 46
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2689
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 47;48
2 3
1 46
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2690
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 46
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2691
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 46
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2692
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 46
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2693
46 47;48
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 46
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2694
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 46
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2695
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2696
25;28;34;39;41 54;56
15;17;20 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2697
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 46
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2698
25;28;34;39;41 54;56
4;5;11;12;24;29;30;35;36;37 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2699
25;28;34;39;41 54;56
25;28;34;39;41 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2700
47;48 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2701
54;56 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2702
25;28;34;39;41 54;56
13;16;19;26;33 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 47;48
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2703
25;28;34;39;41 54;56
15;17;20 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2704
25;28;34;39;41 54;56
25;28;34;39;41 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2705
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 46
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2706
47;48 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2707
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2708
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 46
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2709
25;28;34;39;41 54;56
4;5;11;12;24;29;30;35;36;37 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2710
25;28;34;39;41 54;56
13;16;19;26;33 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2711
54;56 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 47;48
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2712
47;48 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2713
25;28;34;39;41 54;56
4;5;11;12;24;29;30;35;36;37 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2714
25;28;34;39;41 54;56
25;28;34;39;41 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2715
25;28;34;39;41 54;56
13;16;19;26;33 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2716
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 46
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2717
25;28;34;39;41 54;56
15;17;20 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2718
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 46
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2719
54;56 46
25;28;34;39;41 54;56
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2720
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 47;48
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2721
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
8;9;14;23;27;31;32;38;40 46
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2722
25;28;34;39;41 54;56
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
3 46
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2723
25;28;34;39;41 54;56
25;28;34;39;41 46
8;9;14;23;27;31;32;38;40 47;48
6;7;10 25;28;34;39;41
6;7;10 15;17;20
2 3
1 13;16;19;26;33
0 61
0 8;9;14;23;27;31;32;38;40
0 4;5;11;12;24;29;30;35;36;37
0 6;7;10
0 2
0 1
13 #edges, tree 2724
25;28;34;39;41 54;56
