# 13 out of 13 mutations
88 #trees
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 81
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
16;17 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 82
22;24;27;31;35;36;38;43 16;17
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
16;17 47;50
4;10;12;14 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 83
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
16;17 47;50
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 84
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
16;17 47;50
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 85
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 47;50
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 86
22;24;27;31;35;36;38;43 47;50
32;39 49
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 87
22;24;27;31;35;36;38;43 47;50
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
18 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
12 #edges, tree 88
22;24;27;31;35;36;38;43 47;50
3;5;6;7;8;9;11;13;15;21;34 28;30
20;25;33 42
19 49
18 20;25;33
16;17 22;24;27;31;35;36;38;43
4;10;12;14 32;39
4;10;12;14 19
4;10;12;14 18
4;10;12;14 16;17
0;1;2 3;5;6;7;8;9;11;13;15;21;34
0;1;2 4;10;12;14
