# 12 out of 12 mutations
154 #trees
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 94
0 1
0 3
0 6;10;14
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
19;34;38;39;42 4
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 95
0 1
0 3
0 6;10;14
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
20;21;26 4
11;12;15;16;17;18;22;29;36;37 2
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 96
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
7;8;9;13;30;33;35;41;44;45 4
11 #edges, tree 97
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
24;31;32;40;43 4
11 #edges, tree 98
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
20;21;26 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 99
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 100
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
3 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 101
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 102
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 4
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 103
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
19;34;38;39;42 4
11 #edges, tree 104
0 1
0 3
0 6;10;14
1 2
1 7;8;9;13;30;33;35;41;44;45
2 11;12;15;16;17;18;22;29;36;37
2 48
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
48 4
11 #edges, tree 105
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
11 #edges, tree 106
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 4
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
11 #edges, tree 107
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
11;12;15;16;17;18;22;29;36;37 4
11 #edges, tree 108
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
48 4
11 #edges, tree 109
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
7;8;9;13;30;33;35;41;44;45 4
11 #edges, tree 110
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
24;31;32;40;43 4
11 #edges, tree 111
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
20;21;26 4
11;12;15;16;17;18;22;29;36;37 2
11 #edges, tree 112
0 1
0 6;10;14
1 3
1 4
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
11 #edges, tree 113
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
3 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
11 #edges, tree 114
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 48
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
19;34;38;39;42 4
11 #edges, tree 115
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 4
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 116
0 1
0 6;10;14
1 2
1 3
1 4
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 117
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
24;31;32;40;43 4
11 #edges, tree 118
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 119
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
48 4
11 #edges, tree 120
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
7;8;9;13;30;33;35;41;44;45 4
11 #edges, tree 121
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 122
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
3 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 123
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
19;34;38;39;42 4
11 #edges, tree 124
0 1
0 6;10;14
1 2
1 3
1 7;8;9;13;30;33;35;41;44;45
1 48
2 11;12;15;16;17;18;22;29;36;37
6;10;14 20;21;26
6;10;14 24;31;32;40;43
20;21;26 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11 #edges, tree 125
0 1
0 6;10;14
1 3
1 4
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 126
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
24;31;32;40;43 4
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 127
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 4
6;10;14 20;21;26
6;10;14 24;31;32;40;43
11;12;15;16;17;18;22;29;36;37 2
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 128
0 1
0 6;10;14
1 3
1 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
2 19;34;38;39;42
6;10;14 20;21;26
6;10;14 24;31;32;40;43
20;21;26 4
11;12;15;16;17;18;22;29;36;37 2
7;8;9;13;30;33;35;41;44;45 48
11 #edges, tree 129
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 4
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 19;34;38;39;42
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 130
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
3 4
2 19;34;38;39;42
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 131
7;8;9;13;30;33;35;41;44;45 48
7;8;9;13;30;33;35;41;44;45 4
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 19;34;38;39;42
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 132
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 19;34;38;39;42
2 4
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 133
7;8;9;13;30;33;35;41;44;45 48
19;34;38;39;42 4
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 19;34;38;39;42
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 134
48 4
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 2
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 19;34;38;39;42
1 7;8;9;13;30;33;35;41;44;45
1 11;12;15;16;17;18;22;29;36;37
1 3
0 6;10;14
0 1
11 #edges, tree 135
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
6;10;14 4
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 136
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
6;10;14 4
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 137
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 4
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 138
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 4
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 139
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11;12;15;16;17;18;22;29;36;37 4
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 140
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
11;12;15;16;17;18;22;29;36;37 4
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 141
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
2 4
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 142
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
2 4
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 143
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
3 4
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 144
19;34;38;39;42 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 145
48 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 146
7;8;9;13;30;33;35;41;44;45 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 147
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
20;21;26 4
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 148
24;31;32;40;43 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 48
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 149
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
20;21;26 4
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 150
7;8;9;13;30;33;35;41;44;45 48
24;31;32;40;43 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 151
7;8;9;13;30;33;35;41;44;45 48
19;34;38;39;42 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 152
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
3 4
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 153
7;8;9;13;30;33;35;41;44;45 48
7;8;9;13;30;33;35;41;44;45 4
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
11 #edges, tree 154
48 4
7;8;9;13;30;33;35;41;44;45 48
11;12;15;16;17;18;22;29;36;37 19;34;38;39;42
6;10;14 24;31;32;40;43
6;10;14 20;21;26
2 11;12;15;16;17;18;22;29;36;37
1 7;8;9;13;30;33;35;41;44;45
1 3
1 2
0 6;10;14
0 1
